city,state_name,lat,lng
Nilwood,Illinois,39.3995,-89.8077
Campbell Station,Arkansas,35.6678,-91.2538
Miguel Barrera,Texas,26.412,-98.9216
Olancha,California,36.2704,-118.0015
Seagrove,North Carolina,35.5399,-79.7788
Darbyville,Ohio,39.6957,-83.1139
Gary,South Dakota,44.7941,-96.4574
Horn Hill,Alabama,31.2382,-86.3211
Caroline,Wisconsin,44.722,-88.8948
Orason,Texas,26.0742,-97.4458
Lexington,Georgia,33.87,-83.1101
St. Francis,Arkansas,36.4556,-90.1428
Benedict,Nebraska,41.0063,-97.6073
Summit,Utah,37.8013,-112.935
Olar,South Carolina,33.1799,-81.1854
Pamplin City,Virginia,37.2642,-78.682
North Hartland,Vermont,43.5936,-72.3578
Momeyer,North Carolina,35.9592,-78.0511
Catarina,Texas,28.3499,-99.6161
Mesa Vista,California,38.8103,-119.8033
Elrosa,Minnesota,45.5629,-94.9472
Holcombe,Wisconsin,45.2261,-91.1217
Spring Lake,Indiana,39.7767,-85.8536
Keene,California,35.233,-118.6103
Kirbyville,Missouri,36.6294,-93.1568
Barrera,Texas,26.3925,-98.8985
Omaha,Illinois,37.8901,-88.3053
Sperryville,Virginia,38.6562,-78.2322
Willow Hill,Illinois,38.9958,-88.0218
Napoleon,Indiana,39.2039,-85.3272
Clam Gulch,Alaska,60.2001,-151.3939
Walnut,Kansas,37.6018,-95.0742
Kite,Georgia,32.6921,-82.5136
Fort Laramie,Wyoming,42.2133,-104.5178
Lima,Montana,44.6384,-112.5919
Frontenac,Minnesota,44.5061,-92.3511
Phippsburg,Colorado,40.2301,-106.9509
Smithland,Iowa,42.2289,-95.9312
Cedar Hill Lakes,Missouri,38.3299,-90.6577
Packwood,Iowa,41.1327,-92.0825
Lake Wilson,Minnesota,43.9953,-95.9533
New Columbus,Pennsylvania,41.1732,-76.287
Glen Campbell,Pennsylvania,40.8197,-78.8297
Flensburg,Minnesota,45.948,-94.5301
Hoople,North Dakota,48.5358,-97.639
Morrill,Kansas,39.9293,-95.6944
Creola,Louisiana,31.43,-92.4828
Marathon,Iowa,42.8602,-94.9829
Bakersfield,Missouri,36.5239,-92.1442
Point Lay,Alaska,69.7442,-162.8678
La Presa,Texas,27.3995,-99.4374
Ambia,Indiana,40.4894,-87.5165
Belknap,Montana,47.6472,-115.4222
Reading,Kansas,38.5191,-95.9572
Waldorf,Minnesota,43.9332,-93.6976
Valle Crucis,North Carolina,36.2074,-81.786
Nebo,Kentucky,37.3832,-87.6416
Lanare,California,36.4377,-119.9322
Greenwood,Illinois,42.3911,-88.3898
Darden,Tennessee,35.6384,-88.2261
Sherwood,North Dakota,48.9619,-101.6328
Elbing,Kansas,38.0534,-97.1283
Fort Green,Florida,27.6255,-81.9397
Leland,Michigan,45.0214,-85.7576
Blanford,Indiana,39.667,-87.5203
Gratiot,Wisconsin,42.5799,-90.0238
Sweden Valley,Pennsylvania,41.7594,-77.9538
Bonanza Mountain Estates,Colorado,39.9768,-105.4797
Wakarusa,Kansas,38.8911,-95.6999
Blue,Oklahoma,33.9899,-96.2304
Gila,New Mexico,32.9485,-108.5762
Corinth,Kentucky,38.4997,-84.6032
East Pleasant View,Colorado,39.7279,-105.1572
Asbury,New Jersey,40.7003,-75.0121
Snake Creek,Oklahoma,36.1786,-95.0937
Ravenna,Texas,33.6705,-96.2409
Louisville,Kansas,39.2499,-96.3145
Elba,Nebraska,41.2853,-98.5693
Munson,Florida,30.8418,-86.887
Rexford,Kansas,39.4705,-100.744
Avera,Georgia,33.1934,-82.5287
Maxeys,Georgia,33.7555,-83.1737
Three Mile Bay,New York,44.0829,-76.1983
Nisland,South Dakota,44.6731,-103.5539
Salladasburg,Pennsylvania,41.2783,-77.2274
Griffithville,Arkansas,35.1233,-91.6447
Robinson,Kansas,39.8153,-95.4114
Forest City,Illinois,40.3723,-89.8325
Henrieville,Utah,37.5638,-112.002
Detroit,Oregon,44.7338,-122.1512
East Hope,Idaho,48.2414,-116.2913
Minnewaukan,North Dakota,48.0761,-99.2607
Twilight,Pennsylvania,40.1158,-79.8936
Kawela Bay,Hawaii,21.6991,-158.0026
Troutville,Pennsylvania,41.0259,-78.7863
Lane,Kansas,38.4397,-95.0818
Fronton,Texas,26.4256,-99.0762
Ballantine,Montana,45.9511,-108.1428
Pollock,South Dakota,45.9005,-100.2885
Rifton,New York,41.8288,-74.0381
Owendale,Michigan,43.7273,-83.2671
Portersville,Pennsylvania,40.9244,-80.1469
Mehama,Oregon,44.7914,-122.6305
Painter,Virginia,37.5852,-75.7837
Lakeview Heights,Kentucky,38.152,-83.5043
Taylorsville,Georgia,34.086,-84.9876
Pottawattamie Park,Indiana,41.7233,-86.8671
Bethany,Pennsylvania,41.6143,-75.2872
Rogers,Ohio,40.7897,-80.6275
Creedmoor,Texas,30.0943,-97.7431
Walloon Lake,Michigan,45.2719,-84.9413
Dadeville,Missouri,37.4791,-93.6738
Burna,Kentucky,37.2456,-88.3589
Pymatuning North,Pennsylvania,41.6659,-80.4648
Losantville,Indiana,40.0236,-85.1835
Cobalt,Missouri,37.5454,-90.2876
Hubbard,Nebraska,42.3859,-96.5915
Mineola,Iowa,41.1414,-95.6948
Lake Almanor West,California,40.2336,-121.2021
La Ward,Texas,28.8464,-96.4649
Damascus,Georgia,31.2989,-84.717
Whitley Gardens,California,35.6571,-120.5068
Goodman,Wisconsin,45.6231,-88.3518
Mackville,Kentucky,37.7355,-85.0701
Pineville,Arkansas,36.1612,-92.1065
Owaneco,Illinois,39.4815,-89.195
Pickstown,South Dakota,43.0671,-98.5295
Lignite,North Dakota,48.8772,-102.5645
Curryville,Missouri,39.3456,-91.3413
New Providence,Iowa,42.2813,-93.1716
Craig,Missouri,40.1924,-95.3742
Tetlin,Alaska,63.1481,-142.4947
Wachapreague,Virginia,37.6064,-75.6898
Harrisville,Ohio,40.1814,-80.8868
Fostoria,Iowa,43.243,-95.155
Healy,Kansas,38.603,-100.6176
Madisonburg,Pennsylvania,40.9283,-77.5189
Washta,Iowa,42.5756,-95.7202
Olds,Iowa,41.1344,-91.5443
Keystone,West Virginia,37.4158,-81.4463
Mentor,Kentucky,38.8902,-84.2484
Harrison,Nebraska,42.6879,-103.8825
Marland,Oklahoma,36.5611,-97.1529
Medicine Lake,Montana,48.5023,-104.5017
Bourneville,Ohio,39.2829,-83.1596
Hanover,Virginia,37.7668,-77.3706
Noxon,Montana,47.985,-115.7707
Bath,South Dakota,45.4692,-98.3236
Burnside,Pennsylvania,40.8133,-78.792
Lostine,Oregon,45.4866,-117.4294
Riverdale,North Dakota,47.4976,-101.3661
Kelford,North Carolina,36.1813,-77.2243
Rupert,Pennsylvania,40.976,-76.4797
Dudley,Missouri,36.7897,-90.0917
Dougherty,Oklahoma,34.4005,-97.0514
Jensen,Utah,40.3695,-109.3556
Uehling,Nebraska,41.7347,-96.5057
Winger,Minnesota,47.5376,-95.9864
Mineral,Illinois,41.3837,-89.8383
De Kalb,Missouri,39.5883,-94.9236
Mountain Meadows,Colorado,40.027,-105.3832
Bryce Canyon City,Utah,37.6814,-112.1587
Buckland,Ohio,40.6235,-84.2599
Norwood,Georgia,33.4626,-82.7055
Chester,Nebraska,40.0101,-97.6181
Malden-on-Hudson,New York,42.0933,-73.9365
Gilmore,Maryland,39.583,-78.9512
West Havre,Montana,48.5471,-109.7309
Greenwald,Minnesota,45.6014,-94.8594
Sheppton,Pennsylvania,40.896,-76.1187
Harborton,Virginia,37.6596,-75.8332
Burdett,Kansas,38.1935,-99.5264
Lismore,Minnesota,43.7491,-95.948
Heflin,Louisiana,32.4565,-93.2683
Hills and Dales,Ohio,40.8292,-81.4439
North Star,Ohio,40.3243,-84.569
Berger,Missouri,38.6718,-91.3391
Rutledge,Minnesota,46.257,-92.8696
East Salem,Pennsylvania,40.6086,-77.2371
Ruthton,Minnesota,44.1776,-96.1035
Taylors Island,Maryland,38.473,-76.3126
Smithfield,Illinois,40.4744,-90.2951
Campbellton,Florida,30.9505,-85.4025
Andersonville,Georgia,32.1966,-84.1455
Lake Ka-Ho,Illinois,39.0999,-89.7463
Jeddito,Arizona,35.7697,-110.1305
Skykomish,Washington,47.7104,-121.3584
Gratiot,Ohio,39.9515,-82.2167
Clatonia,Nebraska,40.4654,-96.8512
Highland Park,Florida,27.8614,-81.5618
Glacier View,Alaska,61.8511,-147.7764
Chunchula,Alabama,30.9237,-88.2072
Goose Lake,Iowa,41.9678,-90.3816
Navarro,Texas,32.0007,-96.3826
Jewett,Illinois,39.2077,-88.2431
Lineville,Iowa,40.587,-93.5232
Caney City,Texas,32.2096,-96.038
Meta,Missouri,38.3123,-92.1657
Hanksville,Utah,38.3724,-110.7138
Clear Lake,Illinois,39.8141,-89.5679
Hanlontown,Iowa,43.2809,-93.3789
McCook,Illinois,41.7959,-87.841
Aleknagik,Alaska,59.2946,-158.6896
Wyola,Montana,45.1154,-107.3738
Detroit,Alabama,34.0274,-88.1678
Askewville,North Carolina,36.1116,-76.9412
Waukau,Wisconsin,43.9862,-88.7706
Sun Valley Lake,Iowa,40.8512,-94.0685
Lynch,Nebraska,42.8314,-98.4671
Moore Station,Texas,32.1905,-95.5704
El Portal,California,37.6736,-119.799
Sumner,Nebraska,40.949,-99.5081
Landisburg,Pennsylvania,40.343,-77.306
Preston,Missouri,37.941,-93.2127
Wahkon,Minnesota,46.1206,-93.5223
Gorham,Illinois,37.7151,-89.4831
Stuckey,South Carolina,33.7322,-79.5132
Welch,Texas,32.9306,-102.1256
Bladen,Nebraska,40.3233,-98.596
Fisher,Louisiana,31.4934,-93.4597
Thedford,Nebraska,41.9789,-100.5747
Calvin,Louisiana,31.9617,-92.7758
Pescadero,California,37.2507,-122.3725
Houstonia,Missouri,38.8993,-93.3594
Gilman,Minnesota,45.7353,-93.9483
East Enterprise,Indiana,38.8702,-84.9889
Belle Valley,Ohio,39.7888,-81.5564
Teasdale,Utah,38.2851,-111.4723
Hornick,Iowa,42.2305,-96.0971
Furman,South Carolina,32.6812,-81.1877
Van Dyne,Wisconsin,43.8862,-88.5012
Posen,Michigan,45.2623,-83.6989
Merom,Indiana,39.056,-87.5672
Oakland,Kentucky,37.0467,-86.2506
Surry,Virginia,37.1371,-76.8333
Loma Linda West,Texas,26.4205,-98.9304
Stinesville,Indiana,39.2999,-86.6498
Wabbaseka,Arkansas,34.3591,-91.7926
Douglassville,Texas,33.1917,-94.3519
Madrid,New Mexico,35.4032,-106.1538
Fieldon,Illinois,39.1088,-90.4996
Donnelly,Idaho,44.7354,-116.0789
Imlay,Nevada,40.6581,-118.1441
Valley Hi,Ohio,40.3163,-83.6759
Manchester,California,38.9744,-123.6909
Jamaica,Iowa,41.8452,-94.307
Windsor,Florida,27.7869,-80.4141
Joplin,Montana,48.559,-110.773
Clarksville,Pennsylvania,39.9745,-80.044
Sandyville,Ohio,40.6467,-81.3671
Olsburg,Kansas,39.4319,-96.6148
Phoenicia,New York,42.0789,-74.3088
Bates City,Missouri,39.0047,-94.0659
Mendota,Minnesota,44.8877,-93.1607
Cusick,Washington,48.3333,-117.2944
Russell,Arkansas,35.3621,-91.5101
Tustin,Michigan,44.1009,-85.4589
Limestone,Florida,27.3672,-81.9048
Smoot,Wyoming,42.6191,-110.9197
Kenefic,Oklahoma,34.1501,-96.3642
Delmont,South Dakota,43.2666,-98.1592
Cushing,Iowa,42.465,-95.6757
Zap,North Dakota,47.2847,-101.9233
Lakeline,Ohio,41.6596,-81.4543
Jet,Oklahoma,36.6664,-98.1814
Cuyamungue Grant,New Mexico,35.8464,-105.9948
Stotts City,Missouri,37.1018,-93.9483
Graball,Tennessee,36.4837,-86.4396
Hartstown,Pennsylvania,41.5511,-80.3825
Riley,Indiana,39.3897,-87.3002
Scotsdale,Missouri,38.3917,-90.5907
Upper Stewartsville,New Jersey,40.7028,-75.1194
Whitesboro,Oklahoma,34.6965,-94.879
Ardencroft,Delaware,39.8056,-75.4862
Seven Devils,North Carolina,36.1493,-81.8114
Cleghorn,Iowa,42.8125,-95.7127
Harrison,Idaho,47.4674,-116.8033
Rockdale,Wisconsin,42.9717,-89.0318
Idaville,Pennsylvania,40.0199,-77.2034
Chugcreek,Wyoming,42.0535,-104.9079
Hollansburg,Ohio,39.9986,-84.7927
Taylorstown,Pennsylvania,40.1566,-80.3869
Ford,Kansas,37.6366,-99.7538
Virginia City,Montana,45.2962,-111.9369
Perrin,Texas,33.0348,-98.0693
Currie,Minnesota,44.0704,-95.6668
Shamrock Lakes,Indiana,40.4117,-85.4261
Hecla,South Dakota,45.8822,-98.152
Wellington,Illinois,40.5411,-87.6799
Mount Hope,Wisconsin,42.9697,-90.8596
Dixon,Montana,47.3172,-114.3569
Ludlow Falls,Ohio,39.9981,-84.3392
Desert Center,California,33.7378,-115.3666
Toad Hop,Indiana,39.4568,-87.4639
Jenera,Ohio,40.8995,-83.7271
Asbury,Missouri,37.2729,-94.6052
Victor,California,38.1385,-121.1987
Gantt,Alabama,31.4092,-86.4842
Wilson Creek,Washington,47.4231,-119.1176
Livingston,Kentucky,37.298,-84.2157
Slickville,Pennsylvania,40.4622,-79.5184
Weyerhaeuser,Wisconsin,45.4251,-91.4145
Old Harbor,Alaska,57.2169,-153.3252
Paxico,Kansas,39.0689,-96.167
Avalon,Georgia,34.5027,-83.1967
Roswell,Ohio,40.4759,-81.348
Virgie,Kentucky,37.3323,-82.5824
Williamson,Illinois,38.9873,-89.7644
South Shore,South Dakota,45.1016,-96.93
McIntosh,Alabama,31.2649,-88.0284
Gasconade,Missouri,38.6702,-91.5599
Hebron,Texas,33.0437,-96.8794
Oden,Arkansas,34.6215,-93.7862
Camp Sherman,Oregon,44.4492,-121.6496
Pine Hill,New York,42.1308,-74.4668
Grand River,Iowa,40.819,-93.9634
Southern Ute,Colorado,37.0749,-107.5933
Florida,Ohio,41.3237,-84.2004
Meansville,Georgia,33.0508,-84.3083
Coffee Springs,Alabama,31.1664,-85.9102
Dennison,Minnesota,44.4088,-93.0303
Long Point,Illinois,41.0054,-88.893
Thurman,Iowa,40.8202,-95.7488
Bluffton,Minnesota,46.4696,-95.2337
Elderon,Wisconsin,44.7843,-89.248
Mantee,Mississippi,33.7226,-89.0597
New Burnside,Illinois,37.5786,-88.7726
Hambleton,West Virginia,39.0813,-79.6453
Sheldon,Wisconsin,45.3119,-90.9567
Mellette,South Dakota,45.1544,-98.4983
Jesterville,Maryland,38.2897,-75.8928
Bier,Maryland,39.5525,-78.8692
Cherokee Strip,California,35.4698,-119.2617
Lower Santan Village,Arizona,33.1427,-111.7853
Napoleon,Missouri,39.1293,-94.0857
Straughn,Indiana,39.8083,-85.2909
Phenix,Virginia,37.0811,-78.7485
Frontier,North Dakota,46.8002,-96.8332
Seibert,Colorado,39.298,-102.8695
Garland,Nebraska,40.9446,-96.9855
Fisher,Arkansas,35.4915,-90.9725
Pierrepont Manor,New York,43.7374,-76.0595
Lutsen,Minnesota,47.6715,-90.6885
Villa Verde,Texas,26.1303,-97.9956
Northrop,Minnesota,43.7359,-94.4367
Carroll,Nebraska,42.2758,-97.1908
Bryant,Illinois,40.4655,-90.0948
Dunmor,Kentucky,37.0753,-86.9951
Ocean City,Washington,47.0762,-124.1619
Realitos,Texas,27.4454,-98.5303
Oxbow Estates,Arizona,34.1824,-111.343
Deer Park,Wisconsin,45.1885,-92.3878
Stout,Iowa,42.527,-92.7116
Bassfield,Mississippi,31.4959,-89.7449
Nehawka,Nebraska,40.8295,-95.9901
Tillar,Arkansas,33.7109,-91.4517
Curtiss,Wisconsin,44.9521,-90.435
Jalapa,Indiana,40.6263,-85.7464
Reliance,South Dakota,43.88,-99.6018
Aline,Oklahoma,36.5096,-98.4486
Roxobel,North Carolina,36.2015,-77.2398
Gresham,Nebraska,41.0284,-97.4011
Beardsley,Minnesota,45.5577,-96.7139
Sunizona,Arizona,31.8841,-109.6328
Samoa,California,40.8146,-124.1893
Shanksville,Pennsylvania,40.0173,-78.9069
San Luis,New Mexico,35.7009,-107.0431
Montrose,Georgia,32.5595,-83.1535
Larkspur,Colorado,39.2318,-104.892
Stanwood,Michigan,43.5805,-85.4481
Danville,Georgia,32.606,-83.246
Delmita,Texas,26.6851,-98.4231
St. Charles,Arkansas,34.3732,-91.1373
Woodruff,Utah,41.5212,-111.1639
Little River,California,39.2703,-123.7817
Elk Garden,West Virginia,39.3862,-79.1556
Maxwell,New Mexico,36.5411,-104.5431
Parral,Ohio,40.5609,-81.495
Mayview,Missouri,39.0527,-93.8327
Nanwalek,Alaska,59.3302,-151.911
White Shield,North Dakota,47.6601,-101.8436
Garden,Michigan,45.773,-86.5529
Kansas,Alabama,33.9029,-87.5568
Burnett,Wisconsin,43.5065,-88.7084
Roy,New Mexico,35.9451,-104.1963
Magness,Arkansas,35.703,-91.4821
Selden,Kansas,39.5417,-100.5669
Tulare,South Dakota,44.7382,-98.5089
La Vina,California,36.8799,-120.1147
Wind Ridge,Pennsylvania,39.9113,-80.4319
Grygla,Minnesota,48.2996,-95.624
Hornbrook,California,41.9079,-122.5596
Harvel,Illinois,39.3577,-89.5323
Index,Washington,47.8212,-121.5562
Wyaconda,Missouri,40.3921,-91.9261
Radom,Illinois,38.2798,-89.1921
Cross Timbers,Missouri,38.0242,-93.2294
Hazelton,North Dakota,46.4858,-100.2811
Rodríguez Hevia,Puerto Rico,18.202,-66.1824
Mulberry,South Carolina,33.9565,-80.3315
Hitterdal,Minnesota,46.9778,-96.2584
Alsey,Illinois,39.5593,-90.4329
Huttonsville,West Virginia,38.7138,-79.9766
Ashville,Pennsylvania,40.5601,-78.5472
Aneta,North Dakota,47.6795,-97.9897
McNary,Louisiana,30.9895,-92.5794
Ehrenfeld,Pennsylvania,40.3743,-78.7761
St. Regis,Montana,47.3016,-115.1013
Chickaloon,Alaska,61.804,-148.4103
Little Browning,Montana,48.6252,-112.3501
Mesic,North Carolina,35.2034,-76.645
Mobile City,Texas,32.9228,-96.4111
Ollie,Iowa,41.1991,-92.0923
Clear Creek,California,40.3023,-121.0531
Arkansaw,Wisconsin,44.6334,-92.0222
Colp,Illinois,37.8073,-89.0786
Vinton,Ohio,38.9776,-82.3374
Hardesty,Oklahoma,36.6147,-101.1936
Sylvania,Pennsylvania,41.8029,-76.8607
Joice,Iowa,43.3648,-93.4581
Keller,Washington,48.0852,-118.7164
Daviston,Alabama,33.0556,-85.6371
Augusta Springs,Virginia,38.1079,-79.3352
Jim Falls,Wisconsin,45.0472,-91.2712
Sand Coulee,Montana,47.4026,-111.172
Organ,New Mexico,32.4251,-106.6024
Hanging Rock,Ohio,38.5599,-82.7274
St. Martin,Ohio,39.2117,-83.8844
Burns,Kansas,38.0897,-96.8877
Buffalo,Kansas,37.7091,-95.6969
Toronto,South Dakota,44.5723,-96.6414
Rake,Iowa,43.4806,-93.9202
Lucas,Iowa,41.0322,-93.4611
Gotebo,Oklahoma,35.0711,-98.8744
Richvale,California,39.4937,-121.7507
Daphnedale Park,California,41.5089,-120.5507
Patriot,Indiana,38.8366,-84.8293
Bloomington,Idaho,42.1908,-111.4042
Caulksville,Arkansas,35.3017,-93.868
Magnolia,Minnesota,43.6441,-96.0752
Union,Alabama,32.9938,-87.9071
Burr Oak,Iowa,43.458,-91.8619
Morristown,Arizona,33.8548,-112.6135
Fountain Run,Kentucky,36.7238,-85.9561
Helena,Ohio,41.3403,-83.2921
Mount Gretna,Pennsylvania,40.2456,-76.4717
Dundee,Ohio,40.5868,-81.6069
Washtucna,Washington,46.7539,-118.3106
Big Falls,Minnesota,48.1794,-93.8092
Ida,Louisiana,33.0001,-93.8949
Ursina,Pennsylvania,39.8153,-79.3325
Linden,Iowa,41.6427,-94.27
Argyle,Georgia,31.0732,-82.6489
Panama,Iowa,41.7263,-95.4754
Rackerby,California,39.4261,-121.3542
Hatfield,Wisconsin,44.4164,-90.7409
Pocasset,Oklahoma,35.178,-97.9592
St. Johns,Illinois,38.0333,-89.24
Walstonburg,North Carolina,35.596,-77.6981
Anniston,Missouri,36.8243,-89.3267
Woodloch,Texas,30.2173,-95.4132
Pleasant Dale,Nebraska,40.7913,-96.933
Conconully,Washington,48.5585,-119.7522
Ukiah,Oregon,45.1344,-118.933
Kinderhook,Illinois,39.7037,-91.1526
Gordon,Ohio,39.9303,-84.5091
Gilson,Illinois,40.863,-90.1998
Kossuth,Mississippi,34.8726,-88.6428
Franks Field,Wisconsin,46.5522,-90.5989
Eastvale,Pennsylvania,40.7669,-80.3148
Plaza,North Dakota,48.026,-101.9594
Jackson Center,Pennsylvania,41.2731,-80.1397
Garrison,Minnesota,46.2992,-93.8262
Arriba,Colorado,39.2843,-103.274
Nunam Iqua,Alaska,62.511,-164.8998
South English,Iowa,41.4521,-92.0905
Kell,Illinois,38.4912,-88.9032
Cantril,Iowa,40.6428,-92.0686
Low Moor,Virginia,37.7943,-79.8706
South Lima,New York,42.8575,-77.6761
Curran,Illinois,39.7421,-89.7783
Bynum,Texas,31.9689,-97.003
Rio,Illinois,41.1093,-90.3987
Elliston,Montana,46.5587,-112.4639
Monroe,Oklahoma,34.9937,-94.5155
Oakdale,Tennessee,35.9896,-84.5573
Geddes,South Dakota,43.254,-98.6974
Dubois,Indiana,38.4458,-86.7978
Topaz Lake,Nevada,38.6976,-119.5427
Penelope,Texas,31.8585,-96.9281
Malden,Washington,47.2296,-117.4731
Sumpter,Oregon,44.7435,-118.1975
Falls View,West Virginia,38.1297,-81.2539
Denton,Nebraska,40.7392,-96.846
Albin,Wyoming,41.4174,-104.1019
Glenwood,Missouri,40.5243,-92.5765
Ramona,South Dakota,44.1199,-97.2154
New Leipzig,North Dakota,46.3758,-101.9516
New Minden,Illinois,38.438,-89.3705
Browndell,Texas,31.1254,-93.9802
Jacksonville,Vermont,42.7976,-72.8192
Elizabeth,Indiana,38.124,-85.9736
Adona,Arkansas,35.0399,-92.8991
Knox City,Missouri,40.1441,-92.0103
Napeague,New York,40.995,-72.0707
Gail,Texas,32.767,-101.4465
Chapman,Pennsylvania,40.7585,-75.4013
Woden,Iowa,43.2308,-93.9114
Verona,Illinois,41.2156,-88.5047
Port Royal,Virginia,38.1657,-77.1989
Kempton,Illinois,40.9355,-88.2362
Milton Mills,New Hampshire,43.5037,-70.9654
Milford,California,40.1634,-120.3686
Black Butte Ranch,Oregon,44.3577,-121.6588
Reydon,Oklahoma,35.6503,-99.9237
Salt Point,New York,41.806,-73.7901
Aurora,West Virginia,39.3254,-79.5546
Malta,Idaho,42.3075,-113.3693
Mineral,Washington,46.7193,-122.1859
Schoenchen,Kansas,38.713,-99.3324
Lake Bronson,Minnesota,48.7322,-96.664
Sylvia,Kansas,37.9589,-98.4085
Stollings,West Virginia,37.8409,-81.9624
Slaughters,Kentucky,37.4901,-87.5021
Palmer,Illinois,39.4586,-89.4079
Leipsic,Delaware,39.243,-75.5155
Elgin,Pennsylvania,41.907,-79.7465
Birmingham,Missouri,39.1674,-94.4502
Frierson,Louisiana,32.2487,-93.6893
Ute Park,New Mexico,36.5467,-105.1038
Wilmore,Pennsylvania,40.3877,-78.717
Whittier,Alaska,60.7852,-148.6455
Mekoryuk,Alaska,60.3704,-166.267
McBride,Michigan,43.3521,-85.0441
Noma,Florida,30.9802,-85.6223
Flasher,North Dakota,46.4521,-101.2324
Litchfield,California,40.3877,-120.3809
Bruce,South Dakota,44.4378,-96.8906
Slayden,Tennessee,36.2913,-87.4656
Chatham,Michigan,46.3441,-86.9313
Stillwater,Pennsylvania,41.1506,-76.3693
Chula,Missouri,39.9219,-93.4774
Hanover,New Mexico,32.8149,-108.0897
Little Sturgeon,Wisconsin,44.8422,-87.5743
Windom,Texas,33.5647,-95.9985
Adair,Illinois,40.4183,-90.4974
Hiseville,Kentucky,37.1008,-85.8149
Halliday,North Dakota,47.3522,-102.3388
Van Wert,Iowa,40.871,-93.7918
Kenilworth,Utah,39.6803,-110.8145
Edgerton,Wyoming,43.4142,-106.2477
Blodgett,Missouri,37.0049,-89.5264
Chupadero,New Mexico,35.8144,-105.9198
Storden,Minnesota,44.0396,-95.3193
Reevesville,South Carolina,33.2021,-80.6456
Spurgeon,Indiana,38.2554,-87.2587
Clutier,Iowa,42.0793,-92.4036
Karns City,Pennsylvania,40.997,-79.7263
Smolan,Kansas,38.7383,-97.6845
Moorhead,Iowa,41.9244,-95.8507
Pennington,Alabama,32.1994,-88.0494
Gold Hill,Colorado,40.0597,-105.4189
Summit,Oregon,44.6361,-123.5768
Belk,Alabama,33.6516,-87.9286
Madison,Maryland,38.5149,-76.2155
Halifax,North Carolina,36.3255,-77.5901
Acampo,California,38.1735,-121.2798
Belle Mead,New Jersey,40.4645,-74.6725
Canadian,Oklahoma,35.1741,-95.6496
Froid,Montana,48.338,-104.4908
Buncombe,Illinois,37.4715,-88.9746
Frederika,Iowa,42.8835,-92.3054
Benedict,Maryland,38.5116,-76.6797
Creston,Nebraska,41.7081,-97.3625
Cameron,Louisiana,29.787,-93.2925
Pollard,Arkansas,36.4296,-90.267
Black,Alabama,31.0102,-85.7428
Jackson,Nebraska,42.4507,-96.579
Standard,Illinois,41.2558,-89.1818
Goree,Texas,33.468,-99.5236
Hayes Center,Nebraska,40.511,-101.0204
Tuscumbia,Missouri,38.2369,-92.4601
Wellman,Texas,33.047,-102.4274
Big Island,Virginia,37.5351,-79.3615
Lunenburg,Virginia,36.9584,-78.2682
Yeehaw Junction,Florida,27.6993,-80.8871
College Springs,Iowa,40.6213,-95.1212
Brinson,Georgia,30.9784,-84.7379
Falling Spring,West Virginia,37.9926,-80.3576
Gary,Minnesota,47.3725,-96.2656
Vermilion,Illinois,39.5802,-87.5879
Guide Rock,Nebraska,40.0738,-98.3288
Nauvoo,Alabama,33.9873,-87.4876
Braman,Oklahoma,36.9237,-97.3351
Industry,California,34.0175,-117.9267
Cottonwood,Texas,32.4622,-96.3954
Fort Yates,North Dakota,46.0866,-100.63
